eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
76.45,-1.52,78.72,-1.76,941,0.0044821375,0.042663574,2.6483293,-0.0055252374,0.12452435,0.4315078854560852,12,3072,207.27928842500114,196608
77.44,-2.28,76.91,-2.06,927,0.0043366016,0.037556965,2.6593485,-0.005037189,0.12898122,0.45649605989456177,13,3328,224.93842497600053,212992
82.66,-1.68,77.18,-1.26,904,0.003884914,0.035176594,2.6487017,-0.0067909453,0.117450215,0.4758220911026001,14,3584,243.06382029900124,229376
80.38,-2.3,80.9,-1.3,924,0.0043103467,0.039408367,2.6338885,-0.0060287802,0.1349373,0.42693740129470825,15,3840,260.7946872370012,245760
78.1,-1.31,76.45,-1.73,932,0.00403761,0.0413208,2.6412587,-0.007545581,0.111383475,0.44568049907684326,16,4096,278.36216780999894,262144
78.04,-1.0,77.88,-1.03,943,0.0062988517,0.07611084,2.608774,-0.010457064,0.10017705,0.4283626675605774,17,4352,295.73040832100014,278528
83.5,-2.02,78.83,-1.0,905,0.006355909,0.077819824,2.6182783,-0.0073022065,0.09968159,0.44848567247390747,18,4608,313.8312120640003,294912
78.34,-1.34,76.49,-1.06,932,0.005847896,0.064331055,2.600094,-0.00999381,0.0948882,0.4364803433418274,19,4864,331.41158083700066,311296
75.74,-1.0,73.08,-1.38,924,0.00562612,0.06793213,2.5920646,-0.009632985,0.08848989,0.42129701375961304,20,5120,349.13228910999896,327680
76.94,-1.04,73.72,-0.79,930,0.006004447,0.07399496,2.5884163,-0.012393721,0.09766594,0.3698657155036926,21,5376,366.7414772640004,344064
78.26,-0.55,75.83,-0.96,959,0.006020758,0.07334391,2.5767307,-0.011515334,0.07958668,0.3790847063064575,22,5632,383.8173424150009,360448
75.7,-0.69,77.45,-0.6,943,0.007143497,0.093566895,2.562932,-0.01324636,0.089580715,0.33324694633483887,23,5888,401.18712854200203,376832
76.5,-0.84,76.37,-0.59,947,0.009211626,0.12019857,2.5596611,-0.012702345,0.0999743,0.30980849266052246,24,6144,418.4780966010003,393216
80.69,-0.64,76.0,-0.44,961,0.0076347725,0.09749349,2.5385258,-0.015399747,0.074372694,0.4269804358482361,25,6400,435.52732493200165,409600
